UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
725,January 20 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Brooklyn,
728,January 14 2019,DOG,SHIH TZU MIX,2,M,TRUE,Brooklyn,11209
729,January 24 2019,DOG,German Shepherd Crossbreed,2,M,TRUE,Brooklyn,11210
732,January 27 2019,DOG,LARGE MIXED BREED,5,M,FALSE,Brooklyn,11208
733,December 27 2018,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Brooklyn,11205
736,January 22 2019,DOG,Pit Bull,4,M,TRUE,Brooklyn,11249
737,January 11 2019,DOG,Newfoundland,2,M,TRUE,Brooklyn,11215
739,February 01 2019,DOG,SMALL MIXED BREED,4,M,FALSE,Brooklyn,11239
740,February 01 2019,DOG,"Bull Dog, English",3,M,TRUE,Brooklyn,11230
742,February 03 2019,DOG,Shih Tzu,2,M,TRUE,Brooklyn,11214
744,February 08 2019,DOG,"Poodle, Miniature",10,M,TRUE,Brooklyn,11224
746,January 10 2019,DOG,Chihuahua,2,M,FALSE,Brooklyn,11220
747,January 15 2019,DOG,RAT TERRIER,13,M,FALSE,Brooklyn,11201
748,January 15 2019,DOG,Pit Bull,13,F,TRUE,Brooklyn,11221
749,January 13 2019,DOG,Jack Russ,3,F,TRUE,Brooklyn,11209
750,January 13 2019,DOG,Chihuahua Crossbreed,11,M,FALSE,Brooklyn,11215
752,February 12 2019,DOG,LABRADOR / SHEPHERD MIX,1,M,FALSE,Brooklyn,11226
753,February 12 2019,DOG,LARGE MIXED BREED,1,M,FALSE,Brooklyn,11226
754,February 12 2019,DOG,Shih Tzu,7,M,TRUE,Brooklyn,11206
755,January 30 2019,DOG,BERNEDOODLE,3,M,TRUE,Brooklyn,11209
758,January 30 2019,DOG,WHIPPET X,3,M,TRUE,Brooklyn,11249
765,February 06 2019,DOG,MEDIUM MIXED BREED,1,M,FALSE,Brooklyn,11214
766,February 04 2019,DOG,Mixed/Other,1,M,FALSE,Brooklyn,11214
768,February 18 2019,DOG,MIXED BREED,1,M,FALSE,Brooklyn,11208
769,February 01 2019,DOG,MALTIPOO,2,M,FALSE,Brooklyn,
770,February 02 2019,DOG,Rottweiler,3,M,FALSE,Brooklyn,11208
771,January 09 2019,DOG,Pit Bull,0.42,M,FALSE,Brooklyn,11233
772,February 17 2019,DOG,MEDIUM MIXED BREED,12,M,FALSE,Brooklyn,11209
773,January 17 2019,DOG,Pit Bull,8,M,TRUE,Brooklyn,11230
774,February 04 2019,DOG,POINTER X,3,M,TRUE,Brooklyn,11205
777,January 31 2019,DOG,TERRIER X,6,M,FALSE,Brooklyn,
780,February 15 2019,DOG,SMALL MIXED BREED,5,F,FALSE,Brooklyn,11229
781,February 17 2019,DOG,LARGE MIXED BREED,2,M,FALSE,Brooklyn,11212
783,February 24 2019,DOG,SMALL MIXED BREED,3,M,FALSE,Brooklyn,11228
784,February 23 2019,DOG,LARGE MIXED BREED,3,M,FALSE,Brooklyn,11216
789,February 22 2019,DOG,Beagle Crossbreed,0.25,F,TRUE,Brooklyn,11224
791,February 19 2019,DOG,BRITISH BULLDOG,8,M,FALSE,Brooklyn,11226
792,January 18 2019,DOG,CORGI,3,M,TRUE,Brooklyn,11228
794,July 27 2018,DOG,Shiba Inu,4,M,FALSE,Brooklyn,11219
795,March 01 2019,DOG,Akita,3,M,FALSE,Brooklyn,11235
797,March 02 2019,DOG,HUSKY,0.33,M,FALSE,Brooklyn,11223
798,February 23 2019,DOG,BASENJI,6,M,TRUE,Brooklyn,11211
801,February 27 2019,DOG,"Cocker Spaniel, American",9,M,TRUE,Brooklyn,11238
804,February 20 2019,DOG,American Pit Bull Terrier/Pit Bull,2,M,TRUE,Brooklyn,11220
805,February 20 2019,DOG,American Pit Bull Terrier/Pit Bull,2,M,TRUE,Brooklyn,11220
806,February 23 2019,DOG,HOUND X,7,M,TRUE,Brooklyn,
807,February 25 2019,DOG,Pit Bull,1,F,FALSE,Brooklyn,11218
808,February 22 2019,DOG,AUSTRALIAN CATTLE DOG,8,M,TRUE,Brooklyn,11229
809,March 12 2019,DOG,Shih Tzu,12,M,TRUE,Brooklyn,11234
810,March 13 2019,DOG,MEDIUM MIXED BREED,2,M,FALSE,Brooklyn,11234
811,March 02 2019,DOG,SMALL MIXED BREED,3,M,FALSE,Brooklyn,11208
812,March 06 2019,DOG,Havanese,12,M,FALSE,Brooklyn,11249
815,March 13 2019,DOG,Greyhound,11,M,TRUE,Brooklyn,11221
816,February 28 2019,DOG,Labrador Retriever Crossbreed,8,M,TRUE,Brooklyn,11215
817,March 11 2019,DOG,Pit Bull,2,M,FALSE,Brooklyn,
818,March 19 2019,DOG,LARGE MIXED BREED,3,U,FALSE,Brooklyn,11208
820,February 27 2019,DOG,Yorkshire Terrier,8,M,FALSE,Brooklyn,11205
821,March 06 2019,DOG,"Poodle, Standard",4,M,FALSE,Brooklyn,11234
823,February 15 2019,DOG,MORKIE,9,F,TRUE,Brooklyn,11234
826,March 12 2019,DOG,POODLE X,3,F,TRUE,Brooklyn,
827,March 10 2019,DOG,Pit Bull,4,M,FALSE,Brooklyn,
832,March 14 2019,DOG,Beagle Crossbreed,8,M,TRUE,Brooklyn,11215
833,March 16 2019,DOG,Golden Retriever,4,F,TRUE,Brooklyn,11215
834,March 12 2019,DOG,MIXED BREED,3,M,FALSE,Brooklyn,11213
836,March 12 2019,DOG,MIXED BREED,7,M,FALSE,Brooklyn,11208
844,March 15 2019,DOG,German Shepherd,6,F,TRUE,Brooklyn,11234
845,March 18 2019,DOG,Jack Russ,1,M,TRUE,Brooklyn,11234
848,April 03 2019,DOG,SMALL MIXED BREED,5,M,FALSE,Brooklyn,11212
854,April 03 2019,DOG,GERMAN SHEPHERD/LABRADOR MIX,4,F,FALSE,Brooklyn,11213
856,March 20 2019,DOG,POCKET BULLY,1,M,FALSE,Brooklyn,11220
857,April 08 2019,DOG,Mixed/Other,2,M,FALSE,Brooklyn,11208
863,April 06 2019,DOG,MIXED BREED,10,F,TRUE,Brooklyn,11204
864,April 10 2019,DOG,American Pit Bull Terrier/Pit Bull,1,M,FALSE,Brooklyn,11236
865,March 25 2019,DOG,BOXER X,10,M,TRUE,Brooklyn,11228
867,April 01 2019,DOG,HOUND MIX,8,M,TRUE,Brooklyn,11224
869,April 04 2019,DOG,American Pit Bull Terrier/Pit Bull,3,F,TRUE,Brooklyn,11230
874,April 16 2019,DOG,LARGE MIXED BREED,9,M,FALSE,Brooklyn,11212
878,April 06 2019,DOG,"Collie, Border",8,M,TRUE,Brooklyn,11218
879,April 06 2019,DOG,"Collie, Border",8,M,TRUE,Brooklyn,11218
881,April 16 2019,DOG,SMALL MIXED BREED,4,M,FALSE,Brooklyn,11208
883,April 08 2019,DOG,Mixed/Other,4,F,FALSE,Brooklyn,11215
884,April 16 2019,DOG,Yorkshire Terrier,2,F,TRUE,Brooklyn,11209
887,April 13 2019,DOG,Labrador Retriever,4,M,TRUE,Brooklyn,11234
888,April 19 2019,DOG,MINI PINCHER,4,M,FALSE,Brooklyn,11203
891,April 13 2019,DOG,Pit Bull,6,M,TRUE,Brooklyn,11234
892,April 12 2019,DOG,Labrador Retriever Crossbreed,3,M,FALSE,Brooklyn,
893,April 23 2019,DOG,Dalmatian,4,F,FALSE,Brooklyn,11216
894,April 13 2019,DOG,Siberian Husky,6,M,TRUE,Brooklyn,11235
896,April 13 2019,DOG,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Brooklyn,11234
900,April 26 2019,DOG,MIXED BREED,13,F,TRUE,Brooklyn,11217
901,April 27 2019,DOG,SHEPHERD/LABRADOR RETRIEVER MIX,5,M,TRUE,Brooklyn,11229
905,April 27 2019,DOG,Mixed/Other,4,M,FALSE,Brooklyn,11208
908,March 16 2019,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Brooklyn,11234
909,May 01 2019,DOG,HOUND / PIT BULL,9,M,TRUE,Brooklyn,11229
910,April 19 2019,DOG,German Shepherd,4,M,TRUE,Brooklyn,11209
911,April 30 2019,DOG,Pit Bull,3,M,TRUE,Brooklyn,11220
913,April 25 2019,DOG,"Mastiff, Bull",1,M,FALSE,Brooklyn,
919,May 04 2019,DOG,Yorkshire Terrier Crossbreed,5,M,TRUE,Brooklyn,11215
922,May 04 2019,DOG,Shih Tzu,3.5,F,TRUE,Brooklyn,11218
923,April 25 2019,DOG,Bull dog,3,M,FALSE,Brooklyn,11204
924,April 26 2019,DOG,Maltese,16,M,FALSE,Brooklyn,11235
925,April 27 2019,DOG,Mixed/Other,8,M,TRUE,Brooklyn,11223
926,May 01 2019,DOG,Shiba Inu,0.33,M,FALSE,Brooklyn,11235
928,May 08 2019,DOG,Shih Tzu,5,M,FALSE,Brooklyn,11221
931,May 08 2019,DOG,Havanese,4,M,FALSE,Brooklyn,11209
934,May 07 2019,DOG,American Pit Bull Terrier/Pit Bull,9,F,FALSE,Brooklyn,11210
940,May 11 2019,DOG,Cocker Spaniel,5,M,FALSE,Brooklyn,
941,May 15 2019,DOG,MASTIFF MIX,6,M,FALSE,Brooklyn,11232
943,May 15 2019,DOG,MEDIUM MIXED BREED,3,F,FALSE,Brooklyn,11208
944,May 15 2019,DOG,MEDIUM MIXED BREED,3,F,FALSE,Brooklyn,11208
945,May 11 2019,DOG,Labrador Retriever Crossbreed,2,M,TRUE,Brooklyn,11201
946,May 10 2019,DOG,MIXED BREED,7,M,TRUE,Brooklyn,11249
948,May 15 2019,DOG,Pit Bull,3,M,TRUE,Brooklyn,11205
951,May 05 2019,DOG,MIXED,6,M,TRUE,Brooklyn,11205
955,May 18 2019,DOG,Pit Bull,2,F,FALSE,Brooklyn,11223
956,May 06 2019,DOG,Bull Terrier,3,M,TRUE,Brooklyn,11231
957,May 14 2019,DOG,MIXED,3,M,FALSE,Brooklyn,11213
958,May 13 2019,DOG,MIXED,3,M,FALSE,Brooklyn,11213
959,May 20 2019,DOG,Dachshund Smooth Coat Miniature,8,M,FALSE,Brooklyn,
962,May 16 2019,DOG,Yorkshire Terrier,7,M,FALSE,Brooklyn,11225
969,May 23 2019,DOG,MIXED,11,M,FALSE,Brooklyn,11208
972,May 27 2019,DOG,Wheaton Terrier,6,M,TRUE,Brooklyn,11234
974,May 27 2019,DOG,Yorkshire Terrier,2,M,FALSE,Brooklyn,
975,May 28 2019,DOG,AMERICAN BULLY,2,M,FALSE,Brooklyn,11234
979,May 25 2019,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,TRUE,Brooklyn,11209
980,May 12 2019,DOG,CHOW CHOW/ROTTWEILER X,4,M,FALSE,Brooklyn,
989,May 26 2019,DOG,MALTESE/YORKSHIRE TERRIER,0.5,M,FALSE,Brooklyn,11234
993,May 27 2019,DOG,Pit Bull,3,F,FALSE,Brooklyn,11234
994,June 01 2019,DOG,CHIHUAHUA X,3,M,TRUE,Brooklyn,
995,June 03 2019,DOG,BORDER COLLIE X,1,F,TRUE,Brooklyn,11217
996,June 01 2019,DOG,CORGI,5,M,TRUE,Brooklyn,11209
999,May 26 2019,DOG,German Shepherd,7,M,FALSE,Brooklyn,11235
1003,May 26 2019,DOG,Jack Russ,7,M,TRUE,Brooklyn,
1004,June 02 2019,DOG,Siberian Husky,11,M,TRUE,Brooklyn,11239
1006,June 09 2019,DOG,"Poodle, Standard",5,M,TRUE,Brooklyn,11221
1007,June 09 2019,DOG,MIXED BREED,3,M,FALSE,Brooklyn,11208
1008,June 08 2019,DOG,Mixed/Other,1,M,FALSE,Brooklyn,11208
1011,June 12 2019,DOG,Pit Bull,8,M,TRUE,Brooklyn,11238
1012,June 09 2019,DOG,MIXED BREED,6,M,FALSE,Brooklyn,11206
1013,June 14 2019,DOG,MIXED BREED,4,M,TRUE,Brooklyn,11208
1015,June 15 2019,DOG,Siberian Husky,2,M,FALSE,Brooklyn,11206
1017,June 18 2019,DOG,Pit Bull,14,M,TRUE,Brooklyn,11236
1018,May 19 2019,DOG,Boston Terrier,4,F,TRUE,Brooklyn,11216
1020,June 04 2019,DOG,Weimaraner,7,M,TRUE,Brooklyn,11229
1024,June 15 2019,DOG,MIXED BREED,4,M,FALSE,Brooklyn,11208
1026,June 12 2019,DOG,Shiba Inu,5,M,FALSE,Brooklyn,11230
1028,June 12 2019,DOG,Pit Bull,1,F,TRUE,Brooklyn,11206
1030,June 21 2019,DOG,Pit Bull,2,M,FALSE,Brooklyn,11237
1031,June 23 2019,DOG,Shih Tzu,10,F,TRUE,Brooklyn,11201
1036,June 03 2019,DOG,German Shepherd,12,M,FALSE,Brooklyn,
1040,June 07 2019,DOG,Siberian Husky,6,M,TRUE,Brooklyn,11233
1042,June 11 2019,DOG,POMERANIAN MIX,3,M,TRUE,Brooklyn,11214
1043,June 08 2019,DOG,Bull dog,1,M,FALSE,Brooklyn,11206
1045,June 16 2019,DOG,Dachshund Smooth Coat,7,F,TRUE,Brooklyn,11229
1047,June 27 2019,DOG,MIXED BREED,0.42,M,FALSE,Brooklyn,11207
1053,June 15 2019,DOG,Rottweiler,5,M,FALSE,Brooklyn,11220
1054,June 27 2019,DOG,LABRADOR / SPANIEL MIX,8,M,TRUE,Brooklyn,11233
1055,June 21 2019,DOG,Cotton De Tulear,8,M,TRUE,Brooklyn,11201
1057,July 01 2019,DOG,Pit Bull,8,M,FALSE,Brooklyn,11219
1058,June 23 2019,DOG,SMALL MIXED BREED,4,M,FALSE,Brooklyn,11208
1061,July 02 2019,DOG,Maltese,3,M,FALSE,Brooklyn,11207
1064,July 04 2019,DOG,Siberian Husky,1,M,TRUE,Brooklyn,11207
1066,July 06 2019,DOG,Havanese,6,M,FALSE,Brooklyn,11217
1069,July 05 2019,DOG,"Poodle, Standard",9,F,FALSE,Brooklyn,11219
1071,June 20 2019,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,TRUE,Brooklyn,11237
1072,July 04 2019,DOG,MIXED,6,M,TRUE,Brooklyn,
1073,June 14 2019,DOG,Labrador Retriever,8,M,TRUE,Brooklyn,11237
1074,July 05 2019,DOG,MIXED BREED,4,M,FALSE,Brooklyn,11208
1078,June 14 2019,DOG,LABRADOR/BASSET X,2,M,TRUE,Brooklyn,11211
1079,July 02 2019,DOG,PUG / FRENCH BULL MIX,1,F,TRUE,Brooklyn,11205
1081,June 29 2019,DOG,MIXED BREED,3,M,FALSE,Brooklyn,11208
1082,July 11 2019,DOG,"Bull Dog, English",1,M,TRUE,Brooklyn,11212
1084,July 17 2019,DOG,MIXED BREED,7,M,FALSE,Brooklyn,11209
1088,July 18 2019,DOG,MIXED BREED,5,M,FALSE,Brooklyn,11212
1089,July 18 2019,DOG,MIXED BREED,2,F,FALSE,Brooklyn,11226
1090,July 16 2019,DOG,"Bull Dog, English",8,M,FALSE,Brooklyn,11203
1091,June 01 2019,DOG,Yorkshire Terrier,4,M,FALSE,Brooklyn,11238
1092,July 08 2019,DOG,PIT BULL X,1,F,TRUE,Brooklyn,11223
1095,July 21 2019,DOG,German Shepherd Crossbreed,5,M,FALSE,Brooklyn,11224
1096,June 21 2019,DOG,SHEPHERD / CHOW MIX,2,M,FALSE,Brooklyn,11238
1100,July 21 2019,DOG,TERRIER,5,M,TRUE,Brooklyn,11218
1101,July 21 2019,DOG,Beagle Crossbreed,2,M,FALSE,Brooklyn,11212
1102,July 22 2019,DOG,Miniature Pinscher,1,M,TRUE,Brooklyn,11221
1103,June 24 2019,DOG,BORDER COLLIE X,10,F,FALSE,Brooklyn,11233
1106,June 23 2019,DOG,Staffordshire Bull Terrier,1,F,FALSE,Brooklyn,11215
1111,July 27 2019,DOG,"Bull Dog, French",10,M,FALSE,Brooklyn,11217
1112,July 15 2019,DOG,American Staffordshire Terrier,6,M,TRUE,Brooklyn,11229
1130,June 25 2019,DOG,POMSKI,1,F,TRUE,Brooklyn,
1131,June 30 2019,DOG,HOUND,1,M,TRUE,Brooklyn,11225
1135,March 18 2019,DOG,CATTLE DOG MIX,10,M,TRUE,Brooklyn,11222
1136,August 06 2019,DOG,Shih Tzu,2,M,TRUE,Brooklyn,11206
1137,July 25 2019,DOG,CORGI MIX,5,M,TRUE,Brooklyn,11220
1138,August 02 2019,DOG,Lhasa Apso,4,M,TRUE,Brooklyn,11233
1139,July 29 2019,DOG,Boxer,11,M,FALSE,Brooklyn,11235
1141,August 04 2019,DOG,MIXED BREED,1,M,FALSE,Brooklyn,11233
1142,August 10 2019,DOG,MIXED BREED,3,M,FALSE,Brooklyn,11208
1146,July 14 2019,DOG,YORKIE/SHITZU,5,M,TRUE,Brooklyn,
1147,July 25 2019,DOG,Australian Shepherd,6,M,TRUE,Brooklyn,11238
1148,August 09 2019,DOG,Yorkshire Terrier,11,F,TRUE,Brooklyn,11234
1150,August 13 2019,DOG,MIXED BREED,8,M,FALSE,Brooklyn,11208
1152,July 23 2019,DOG,Wheaton Terrier,4,M,TRUE,Brooklyn,11209
1155,August 06 2019,DOG,LABRADOR/PIT BULL X,5,M,TRUE,Brooklyn,11223
1156,July 10 2019,DOG,MALTESE X,3,M,FALSE,Brooklyn,11211
1158,July 01 2019,DOG,Labrador Retriever Crossbreed,12,M,FALSE,Brooklyn,11220
1160,June 22 2019,DOG,German Shepherd,3,M,TRUE,Brooklyn,
1161,July 23 2019,DOG,American Pit Bull Mix / Pit Bull Mix,9,M,FALSE,Brooklyn,11203
1164,August 18 2019,DOG,American Staffordshire Terrier,7,M,TRUE,Brooklyn,11235
1165,August 12 2019,DOG,MIXED BREED,2,M,FALSE,Brooklyn,11209
1166,July 24 2019,DOG,"Welsh Corgi, Pembroke",1,M,TRUE,Brooklyn,11211
1167,August 02 2019,DOG,Shih Tzu,2,F,TRUE,Brooklyn,11228
1171,July 23 2019,DOG,Shih Tzu,12,M,TRUE,Brooklyn,11214
1173,August 23 2019,DOG,MIXED BREED,1,F,FALSE,Brooklyn,11207
1174,August 25 2019,DOG,MIXED BREED,3,F,FALSE,Brooklyn,11208
1176,July 24 2019,DOG,Golden Retriever,4,F,FALSE,Brooklyn,11222
1180,August 04 2019,DOG,Belgian Malinois,5,M,FALSE,Brooklyn,11206
1181,August 04 2019,DOG,Belgian Malinois,5,M,FALSE,Brooklyn,11206
1182,August 27 2019,DOG,MIXED BREED,1,M,FALSE,Brooklyn,11226
1183,August 30 2019,DOG,Doberman Pinscher,5,F,TRUE,Brooklyn,11203
1184,August 30 2019,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Brooklyn,11203
1192,August 31 2019,DOG,Pit Bull,2,M,TRUE,Brooklyn,11215
1193,July 31 2019,DOG,POMERANIAN X,10,M,TRUE,Brooklyn,
1194,July 19 2019,DOG,Doberman Pinscher,2,M,FALSE,Brooklyn,11206
1197,July 29 2019,DOG,Shih Tzu,5,M,TRUE,Brooklyn,11214
1199,August 31 2019,DOG,MIXED BREED,2,M,FALSE,Brooklyn,11237
1201,August 29 2019,DOG,German Shepherd,2,M,FALSE,Brooklyn,11219
1202,August 31 2019,DOG,Mixed/Other,2,M,FALSE,Brooklyn,11203
1206,September 03 2019,DOG,Chihuahua,3,M,FALSE,Brooklyn,11207
1209,August 14 2019,DOG,MIXED,1,M,TRUE,Brooklyn,11236
1210,August 09 2019,DOG,Beagle,4,F,TRUE,Brooklyn,11236
1212,August 08 2019,DOG,Chihuahua,8,M,TRUE,Brooklyn,11214
1215,September 05 2019,DOG,MIXED BREED,7,M,FALSE,Brooklyn,11208
1217,September 10 2019,DOG,Pit Bull,1,M,FALSE,Brooklyn,11208
1218,August 16 2019,DOG,Pit Bull,1,M,FALSE,Brooklyn,11208
1219,September 09 2019,DOG,UNKNOWN,2,M,FALSE,Brooklyn,11221
1221,September 10 2019,DOG,AUSTRALIAN CATTLE DOG X,8,F,TRUE,Brooklyn,11201
1222,September 07 2019,DOG,Pit Bull,3,M,FALSE,Brooklyn,
1230,September 07 2019,DOG,Labradoodle,2.5,M,TRUE,Brooklyn,11215
1231,September 04 2019,DOG,CATAHOULA LEOPARD DOG,12,M,FALSE,Brooklyn,11231
1232,September 10 2019,DOG,POM MIX SHIH TZU,12,M,TRUE,Brooklyn,11232
1233,September 17 2019,DOG,WHEATON TERRIER,5,M,FALSE,Brooklyn,11208
1238,September 13 2019,DOG,MIXED BREED,11,M,FALSE,Brooklyn,11208
1240,September 11 2019,DOG,BORDER COLLIE/BLACK LAB,5,F,TRUE,Brooklyn,11231
1242,September 04 2019,DOG,PITBULL/MASTIFF,3,M,TRUE,Brooklyn,11234
1243,August 19 2019,DOG,American Eskimo,3,F,TRUE,Brooklyn,11222
1245,September 17 2019,DOG,LABRADOODLE,4,M,TRUE,Brooklyn,11238
1247,August 20 2019,DOG,American Pit Bull Terrier/Pit Bull,2,M,TRUE,Brooklyn,
1248,August 03 2019,DOG,AMERICAN BULL DOG,3,F,TRUE,Brooklyn,11220
1254,August 23 2019,DOG,American Pit Bull Terrier/Pit Bull,5,M,TRUE,Brooklyn,11212
1262,September 16 2019,DOG,BULLY BREED,2,M,TRUE,Brooklyn,11235
1264,September 14 2019,DOG,MIXED BREED,2,F,FALSE,Brooklyn,11208
1271,August 25 2019,DOG,German Shepherd,2,M,FALSE,Brooklyn,11204
1274,September 24 2019,DOG,"Mastiff, Bull",1,F,FALSE,Brooklyn,11218
1276,September 25 2019,DOG,BICHON / POODLE MIX,4,M,TRUE,Brooklyn,11223
1283,August 30 2019,DOG,Yorkshire Terrier,6,F,TRUE,Brooklyn,11224
1284,August 31 2019,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Brooklyn,11232
1285,September 30 2019,DOG,MIXED BREED,6,M,FALSE,Brooklyn,11205
1287,September 04 2019,DOG,PITBULL/LAB X,5,M,TRUE,Brooklyn,
1289,September 29 2019,DOG,YORKIE/SCHNAUZER MIX,8,M,FALSE,Brooklyn,11234
1292,August 30 2019,DOG,Akita,3,U,TRUE,Brooklyn,
1293,September 04 2019,DOG,RETRIEVER/LAB X,9,M,TRUE,Brooklyn,
1295,September 30 2019,DOG,Chihuahua,3,M,FALSE,Brooklyn,11206
1296,September 03 2019,DOG,Shih Tzu,9,M,FALSE,Brooklyn,11222
1297,September 06 2019,DOG,German Shepherd,7,M,TRUE,Brooklyn,11223
1300,October 02 2019,DOG,MIXED BREED,3,M,FALSE,Brooklyn,11208
1301,September 15 2019,DOG,TERRIER X,2,F,TRUE,Brooklyn,11231
1307,September 14 2019,DOG,POTCAKE DOG,8,M,TRUE,Brooklyn,11201
1308,October 08 2019,DOG,Cock-A-Poo,4,M,TRUE,Brooklyn,11235
1312,September 18 2019,DOG,RIDGEBACK X,1,M,TRUE,Brooklyn,11249
1314,September 20 2019,DOG,SCHNAUZER MIX,2,F,FALSE,Brooklyn,11214
1317,September 20 2019,DOG,SHIH IZU/JACK RUSSELL X,2,M,TRUE,Brooklyn,11234
1318,September 19 2019,DOG,Rhodesian Ridgeback,1,F,TRUE,Brooklyn,11231
1322,October 14 2019,DOG,Bichon Frise,12,M,TRUE,Brooklyn,11209
1328,October 06 2019,DOG,BLUE HEELER X,1,F,TRUE,Brooklyn,11226
1340,October 03 2019,DOG,German Shepherd,3,M,TRUE,Brooklyn,11223
1342,October 16 2019,DOG,MIXED,2,U,FALSE,Brooklyn,11239
1343,October 16 2019,DOG,MIXED,2,M,FALSE,Brooklyn,11239
1344,October 20 2019,DOG,MIXED BREED,10,M,FALSE,Brooklyn,11208
1349,October 06 2019,DOG,Chihuahua Crossbreed,11,M,TRUE,Brooklyn,
1350,October 06 2019,DOG,BOSTON TERRIER X,1,M,TRUE,Brooklyn,11209
1352,October 18 2019,DOG,MINATURE PINSCHER X,16,F,TRUE,Brooklyn,
1354,September 22 2019,DOG,Pit Bull,1,M,FALSE,Brooklyn,11222
1357,October 07 2019,DOG,Puggle,6,M,FALSE,Brooklyn,
1359,October 26 2019,DOG,Pit Bull,4,M,FALSE,Brooklyn,11203
1360,October 26 2019,DOG,Pit Bull,4,M,FALSE,Brooklyn,11203
1365,October 28 2019,DOG,Maltese,8,F,TRUE,Brooklyn,
1371,November 02 2019,DOG,MIXED BREED,9,M,FALSE,Brooklyn,11208
1373,November 06 2019,DOG,TERRIER,6,M,TRUE,Brooklyn,11235
1375,October 16 2019,DOG,Pit Bull,2,M,FALSE,Brooklyn,11208
1376,October 16 2019,DOG,SCHNAUZER MIX,7,M,TRUE,Brooklyn,11216
1377,October 20 2019,DOG,"Welsh Corgi, Pembroke",3,M,FALSE,Brooklyn,
1378,November 08 2019,DOG,MIXED BREED,6,M,FALSE,Brooklyn,11208
1379,October 19 2019,DOG,"Poodle, Standard",6,F,TRUE,Brooklyn,11220
1381,October 19 2019,DOG,Golden Retriever,0.17,M,FALSE,Brooklyn,11204
1383,November 09 2019,DOG,MALTESE X,9,M,TRUE,Brooklyn,11234
1384,November 09 2019,DOG,MIXED BREED,5,M,FALSE,Brooklyn,11208
1385,November 12 2019,DOG,MIXED BREED,4,M,FALSE,Brooklyn,11234
1386,November 06 2019,DOG,MIXED BREED,0.92,F,FALSE,Brooklyn,11233
1391,October 12 2019,DOG,Staffordshire Bull Terrier,6,M,TRUE,Brooklyn,11226
1393,October 15 2019,DOG,Pit Bull,5,M,FALSE,Brooklyn,11211
1403,November 02 2019,DOG,HOUND MIX,3,M,TRUE,Brooklyn,
1404,November 02 2019,DOG,HOUND MIX,3,M,TRUE,Brooklyn,
1407,November 12 2019,DOG,MIXED,11,M,TRUE,Brooklyn,11207
1409,October 25 2019,DOG,Cocker Spaniel,9,M,FALSE,Brooklyn,11238
1412,November 17 2019,DOG,German Shepherd,2,M,FALSE,Brooklyn,11219
1415,October 28 2019,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,TRUE,Brooklyn,
1418,October 29 2019,DOG,Maltese,3,M,FALSE,Brooklyn,11204
1419,November 12 2019,DOG,GOLDEN RETRIEVER MIX,2,M,TRUE,Brooklyn,
1422,October 13 2019,DOG,TERRIER MIX,6,F,TRUE,Brooklyn,11217
1423,November 11 2019,DOG,SHICHON,5,M,FALSE,Brooklyn,11249
1424,November 13 2019,DOG,Cocker Spaniel,5,F,FALSE,Brooklyn,11249
1427,November 21 2019,DOG,WIREHAIRED POINTING GRIFFON,1,F,TRUE,Brooklyn,11201
1429,November 16 2019,DOG,TERRIER/PIT BULL,4,M,TRUE,Brooklyn,11206
1432,November 14 2019,DOG,German Shepherd,4,F,TRUE,Brooklyn,11231
1433,November 17 2019,DOG,MIXED BREED,4,M,FALSE,Brooklyn,11220
1436,November 19 2019,DOG,Labrador Retriever Crossbreed,8,F,TRUE,Brooklyn,11231
1438,November 23 2019,DOG,German Shepherd,13,M,FALSE,Brooklyn,11224
1442,November 25 2019,DOG,MIXED BREED,3,M,FALSE,Brooklyn,11208
1445,November 04 2019,DOG,Maltese,5,M,FALSE,Brooklyn,11236
1447,November 26 2019,DOG,Yorkshire Terrier,7,M,FALSE,Brooklyn,
1452,December 02 2019,DOG,Siberian Husky,2,M,FALSE,Brooklyn,11208
1455,November 26 2019,DOG,STAFFORDSHIRE BULL TERRIER X,11,F,TRUE,Brooklyn,11233
1457,November 28 2019,DOG,Chihuahua,14,M,TRUE,Brooklyn,11215
1459,December 03 2019,DOG,MIXED,4,F,TRUE,Brooklyn,11231
1460,December 05 2019,DOG,Yorkshire Terrier,6,M,TRUE,Brooklyn,
1461,December 07 2019,DOG,Beagle,3,M,TRUE,Brooklyn,11222
1462,December 09 2019,DOG,Boxer,4,M,TRUE,Brooklyn,11229
1465,November 28 2019,DOG,MIXED BREED,2,M,FALSE,Brooklyn,11217
1468,November 14 2019,DOG,RUSSIAN TERRIER,8,M,TRUE,Brooklyn,11249
1471,December 17 2019,DOG,MIXED BREED,6,M,FALSE,Brooklyn,11221
